483,48.8027,34.2448,216.479
484,46.4176,26.5615,216.491
485,44.0325,18.8782,216.502
486,55.0739,51.1522,233.198
487,52.5196,43.5023,233.229
488,49.9653,35.8525,233.259
489,47.4111,28.2026,233.289
490,44.8568,20.5527,233.319
491,56.6126,52.6876,249.924
492,53.899,45.0958,249.976
493,51.1853,37.504,250.029
494,48.4717,29.9121,250.082
495,45.7581,22.3203,250.134
496,58.2164,54.2236,266.597
497,55.351,46.7141,266.678
498,52.4855,39.2046,266.76
499,49.62,31.695,266.841
500,46.7546,24.1855,266.922
501,59.8176,55.7748,283.307
502,56.8313,48.3711,283.395
503,53.8449,40.9674,283.483
504,50.8585,33.5636,283.57
505,47.8721,26.1599,283.658
506,61.4926,57.3469,300.003
507,58.4051,50.0726,300.093
508,55.3176,42.7984,300.182
509,52.2301,35.5241,300.271
510,49.1425,28.2499,300.36
511,63.1375,58.9543,316.674
512,59.9772,51.833,316.754
513,56.8168,44.7117,316.833
514,53.6564,37.5904,316.912
515,50.496,30.4691,316.992
516,64.8136,60.608,333.314
517,61.6165,53.6606,333.38
518,58.4193,46.7131,333.446
519,55.2222,39.7657,333.512
520,52.025,32.8183,333.577
521,66.4643,62.335,349.948
522,63.2367,55.5884,349.995
523,60.0091,48.8418,350.041
524,56.7814,42.0951,350.088
525,53.5538,35.3485,350.135
526,68.086,64.1624,366.588
527,64.8591,57.6382,366.61
528,61.6323,51.1141,366.632
529,58.4054,44.5899,366.654
530,55.1786,38.0658,366.676
531,69.6675,66.1239,383.252
532,66.4882,59.8411,383.263
533,63.3089,53.5584,383.274
534,60.1296,47.2756,383.285
535,56.9503,40.9928,383.296
536,71.1648,68.28,400
537,68.1157,62.2367,400
538,65.0667,56.1934,400
539,62.0177,50.1501,400
540,58.9687,44.1068,400
541,54.1023,35.7602,-200
542,42.2988,12.2785,-200
543,30.4952,-11.2032,-200
544,18.6917,-34.6849,-200
545,6.88812,-58.1666,-200
546,54.1023,35.7602,-175
547,42.349,12.2533,-175
548,30.5956,-11.2537,-175
549,18.8423,-34.7606,-175
550,7.08893,-58.2675,-175
551,54.1023,35.7602,-150
552,42.3992,12.228,-150
553,30.696,-11.3041,-150
554,18.9929,-34.8363,-150
555,7.28974,-58.3684,-150
556,53.3617,23.8955,-133.332
557,44.0689,5.22603,-133.333
558,34.7761,-13.4435,-133.333
559,25.4833,-32.113,-133.334
560,16.1905,-50.7824,-133.334
561,52.6205,12.0297,-116.666
562,45.738,-1.7771,-116.666
563,38.8556,-15.5839,-116.667
564,31.9731,-29.3907,-116.667
565,25.0907,-43.1976,-116.668
566,51.8786,0.162649,-100
567,47.4065,-8.78162,-100
568,42.9343,-17.7259,-100
569,38.4622,-26.6702,-100
570,33.9901,-35.6144,-100
571,53.7271,4.42407,-83.5397
572,50.2839,-3.92125,-84.048
573,46.8407,-12.2666,-84.5562
574,43.3974,-20.6119,-85.0645
575,39.9542,-28.9572,-85.5727
576,55.7378,8.68916,-67.1469
577,53.0457,0.831494,-67.9969
578,50.3537,-7.02617,-68.8469
579,47.6617,-14.8838,-69.6969
580,44.9697,-22.7415,-70.5469
581,57.4532,12.9956,-50.8836
582,55.3451,5.48938,-51.9029
583,53.2369,-2.01681,-52.9221
584,51.1288,-9.52299,-53.9414
585,49.0206,-17.0292,-54.9607
586,58.8954,17.219,-34.6714
587,57.2132,9.93856,-35.7279
588,55.531,2.65813,-36.7844
589,53.8488,-4.6223,-37.8409
590,52.1666,-11.9027,-38.8975
591,60.1058,21.2546,-18.448
592,58.713,14.0858,-19.4546
593,57.3202,6.91701,-20.4612
594,55.9274,-0.251805,-21.4678
595,54.5347,-7.42062,-22.4744
596,61.087,25.0149,-2.18261
597,59.882,17.8657,-3.08158
598,58.6769,10.7166,-3.98055
599,57.4719,3.56744,-4.87953
600,56.2668,-3.58171,-5.7785
601,61.9475,28.4338,14.1435
602,60.8172,21.2407,13.3849
603,59.687,14.0477,12.6262
604,58.5567,6.85462,11.8675
605,57.4265,-0.338427,11.1088
606,62.7434,31.521,30.5504
607,61.6134,24.2452,29.9441
608,60.4834,16.9694,29.3378
609,59.3534,9.69356,28.7315
610,58.2234,2.41775,28.1252
611,63.5119,34.3167,47.1046
612,62.3489,26.9398,46.6169
613,61.1859,19.5628,46.1292
614,60.023,12.1859,45.6415
615,58.86,4.80895,45.1538
616,64.2825,36.8439,63.7414
617,63.0453,29.3603,63.3623
618,61.8081,21.8766,62.9833
619,60.571,14.3929,62.6042
620,59.3338,6.90923,62.2252
621,65.1121,39.1335,80.4239
622,63.7831,31.5456,80.1533
623,62.4542,23.9577,79.8827
624,61.1253,16.3697,79.6121
625,59.7963,8.78181,79.3416
626,66.0593,41.2187,97.1248
627,64.5988,33.5321,96.9387
628,63.1382,25.8454,96.7525
629,61.6777,18.1588,96.5664
630,60.2172,10.4722,96.3803
631,67.1742,43.1319,113.856
632,65.5409,35.3537,113.731
633,63.9075,27.5754,113.606
634,62.2741,19.7972,113.48
635,60.6408,12.019,113.355
636,68.257,44.8679,130.601
637,66.4226,37.0111,130.53
638,64.5882,29.1543,130.458
639,62.7538,21.2976,130.387
640,60.9194,13.4408,130.316
641,69.3942,46.4534,147.458
642,67.3581,38.5342,147.415
643,65.3219,30.6151,147.372
644,63.2858,22.696,147.329
645,61.2497,14.7768,147.286
646,70.6477,47.9151,164.362
647,68.393,39.9478,164.343
648,66.1383,31.9805,164.324
649,63.8837,24.0132,164.305
650,61.629,16.0459,164.285
651,71.9029,49.2409,181.232
652,69.4703,41.25,181.251
653,67.0377,33.259,181.269
654,64.6051,25.2681,181.287
655,62.1726,17.2771,181.305
656,73.359,50.4683,198.087
657,70.7406,42.4725,198.147
658,68.1221,34.4768,198.207
659,65.5036,26.481,198.266
660,62.8852,18.4853,198.326
661,74.8099,51.5836,214.953
662,72.0067,43.6033,215.037
663,69.2034,35.623,215.122
664,66.4001,27.6428,215.206
665,63.5969,19.6625,215.29
666,76.3058,52.6012,231.801
667,73.3141,44.6588,231.891
668,70.3225,36.7163,231.98
669,67.3308,28.7739,232.07
670,64.3391,20.8314,232.159
671,77.8265,53.5316,248.655
672,74.655,45.6524,248.75
673,71.4835,37.7732,248.845
674,68.312,29.894,248.94
675,65.1405,22.0149,249.035
676,79.3342,54.385,265.456
677,76.0111,46.596,265.56
678,72.688,38.8069,265.665
679,69.3648,31.0179,265.77
680,66.0417,23.2289,265.874
681,80.8364,55.181,282.297
682,77.376,47.509,282.392
683,73.9156,39.8371,282.487
684,70.4552,32.1652,282.581
685,66.9948,24.4932,282.676
686,82.3963,55.929,299.123
687,78.8232,48.4009,299.206
688,75.25,40.8728,299.29
689,71.6769,33.3448,299.374
690,68.1037,25.8167,299.457
691,83.8579,56.6595,315.939
692,80.2041,49.3023,315.995
693,76.5503,41.9451,316.052
694,72.8965,34.5879,316.108
695,69.2427,27.2307,316.165
696,85.3365,57.3812,332.719
697,81.6393,50.2198,332.755
698,77.9421,43.0584,332.791
699,74.2449,35.897,332.827
700,70.5478,28.7356,332.863
701,86.6911,58.153,349.548
702,82.974,51.2152,349.549
703,79.2569,44.2774,349.55
704,75.5399,37.3396,349.551
705,71.8228,30.4018,349.552
706,88.03,58.9784,366.343
707,84.3171,52.2936,366.324
708,80.6041,45.6089,366.304
709,76.8911,38.9242,366.284
710,73.1781,32.2394,366.264
711,89.2072,59.9457,383.177
712,85.5784,53.5252,383.157
713,81.9496,47.1047,383.136
714,78.3208,40.6842,383.116
715,74.692,34.2637,383.095
716,90.4099,61.0322,400
717,86.9282,54.8837,400
718,83.4464,48.7353,400
719,79.9647,42.5868,400
720,76.4829,36.4384,400
721,73.3492,26.0853,-200
722,61.5457,2.60364,-200
723,49.7421,-20.878,-200
724,37.9386,-44.3597,-200
725,26.135,-67.8414,-200
726,73.3492,26.0853,-175
727,61.5925,2.58009,-175
728,49.8358,-20.9251,-175
729,38.0791,-44.4304,-175
730,26.3224,-67.9356,-175
731,73.3492,26.0853,-150
732,61.6394,2.55654,-150
733,49.9295,-20.9722,-150
734,38.2197,-44.501,-150
735,26.5099,-68.0298,-150
736,71.9255,14.5791,-133.333
737,62.6283,-4.088,-133.333
738,53.3311,-22.7551,-133.333
739,44.0339,-41.4222,-133.334
740,34.7367,-60.0893,-133.334
741,70.5014,3.07238,-116.666
742,63.6167,-10.7333,-116.666
743,56.732,-24.539,-116.667
744,49.8474,-38.3447,-116.667
745,42.9627,-52.1504,-116.668
746,69.0764,-8.43625,-100
747,64.6043,-17.3805,-100
748,60.1321,-26.3248,-100
749,55.66,-35.2691,-100
750,51.1879,-44.2133,-100
751,71.458,-2.87071,-84.0045
752,67.9092,-11.33,-84.5272
753,64.3604,-19.7894,-85.0498
754,60.8116,-28.2487,-85.5724
755,57.2629,-36.708,-86.095
756,74.0003,2.66654,-67.9953
757,71.1326,-5.38798,-68.8712
758,68.2648,-13.4425,-69.7472
759,65.3971,-21.497,-70.6231
760,62.5294,-29.5515,-71.4991
761,76.2741,8.20065,-52.025
762,73.9288,0.444354,-53.0844
763,71.5835,-7.31195,-54.1439
764,69.2383,-15.0682,-55.2033
765,66.893,-22.8245,-56.2628
766,78.2376,13.6048,-36.0667
767,76.2754,6.04225,-37.164
768,74.3133,-1.52036,-38.2612
769,72.3511,-9.08296,-39.3585
770,70.389,-16.6456,-40.4558
771,79.9111,18.7645,-20.0552
772,78.2077,11.2946,-21.09
773,76.5042,3.82478,-22.1247
774,74.8007,-3.64508,-23.1594
775,73.0972,-11.1149,-24.1941
776,81.2946,23.5716,-3.95758
777,79.75,16.1089,-4.86341
778,78.2054,8.64624,-5.76923
779,76.6608,1.18357,-6.67505
780,75.1163,-6.2791,-7.58088
781,82.4771,27.9349,12.2638
782,80.9917,20.4165,11.518
783,79.5064,12.8981,10.7722
784,78.021,5.37963,10.0265
785,76.5357,-2.13879,9.28068
786,83.5206,31.8336,28.5868
787,82.0245,24.2227,28.0195
788,80.5285,16.6118,27.4522
789,79.0324,9.0009,26.8849
790,77.5364,1.38999,26.3176
791,84.5407,35.3151,45.0814
792,82.9841,27.5926,44.6592
793,81.4275,19.8702,44.237
794,79.8709,12.1478,43.8149
795,78.3143,4.42537,43.3927
796,85.4779,38.3961,61.6835
797,83.8341,30.5587,61.3917
798,82.1903,22.7213,61.0999
799,80.5465,14.8839,60.8081
800,78.9027,7.04653,60.5163
801,86.4268,41.1186,78.4125
802,84.6745,33.1672,78.2303
803,82.9222,25.2158,78.0481
804,81.17,17.2643,77.8659
805,79.4177,9.31293,77.6837
806,87.4408,43.4937,95.1229
807,85.5533,35.4388,95.0363
808,83.6657,27.3839,94.9497
809,81.7782,19.329,94.8632
810,79.8907,11.274,94.7766
811,88.5491,45.5779,111.938
812,86.502,37.4312,111.927
813,84.455,29.2846,111.916
814,82.408,21.1379,111.905
815,80.3609,12.9913,111.895
816,89.6494,47.3709,128.769
817,87.4111,39.1481,128.817
818,85.1728,30.9253,128.864
819,82.9346,22.7024,128.911
820,80.6963,14.4796,128.959
821,90.8379,48.9135,145.663
822,88.3931,40.6297,145.757
823,85.9483,32.3458,145.852
824,83.5036,24.062,145.946
825,81.0588,15.7782,146.04
826,92.0818,50.2178,162.632
827,89.421,41.8903,162.744
828,86.7602,33.5629,162.856
829,84.0994,25.2355,162.967
830,81.4386,16.908,163.079
831,93.3688,51.2957,179.594
832,90.5118,42.946,179.734
833,87.6547,34.5964,179.874
834,84.7976,26.2468,180.014
835,81.9405,17.8971,180.153
836,94.7829,52.169,196.553
837,91.7169,43.8176,196.716
838,88.6508,35.4661,196.88
839,85.5848,27.1147,197.044
840,82.5187,18.7633,197.207
841,96.2515,52.8453,213.544
842,92.9766,44.5149,213.715
843,89.7016,36.1846,213.887
844,86.4266,27.8542,214.058
845,83.1516,19.5239,214.229
846,97.6745,53.3365,230.558
847,94.2025,45.0539,230.719
848,90.7305,36.7712,230.88
849,87.2585,28.4886,231.041
850,83.7864,20.2059,231.203
