4,4
###
0,1,0,0,0,24,12500,1
1,2,0,0,0,24,12500,12501
2,1,0,0,0,24,12500,25001
3,2,0,0,0,24,12500,37501
4,1,0,0,0,24,12500,50001
5,2,0,0,0,24,12500,62501
6,1,0,0,0,24,12500,75001
7,2,0,0,0,24,12500,87501
