4,4
###
0,1,0,0,0,24,1250,1
1,2,0,0,0,24,1250,1251
2,1,0,0,0,24,1250,2501
3,2,0,0,0,24,1250,3751
4,1,0,0,0,24,1250,5001
5,2,0,0,0,24,1250,6251
6,1,0,0,0,24,1250,7501
7,2,0,0,0,24,1250,8751
