4,4
###
0,1,0,0,0,24,12,1
1,2,0,0,0,24,12,13
2,1,0,0,0,24,12,25
3,2,0,0,0,24,12,37
4,1,0,0,0,24,12,49
5,2,0,0,0,24,12,61
6,1,0,0,0,24,12,73
7,2,0,0,0,24,12,85
