1, 5.76184E+01, -8.14608E+00, -3.33333E+01, 2.43786E-02, -6.35987E-01, 0.00000E+00
2, 5.76184E+01, -3.76585E+00, -3.33333E+01, 1.36242E-02, -6.15444E-01, 0.00000E+00
3, 5.76184E+01, 6.14391E-01, -3.33333E+01, -4.91115E-04, -6.14391E-01, 0.00000E+00
4, 5.76184E+01, 4.99463E+00, -3.33333E+01, -1.57386E-02, -6.08250E-01, 0.00000E+00
5, 5.76184E+01, 9.37487E+00, -3.33333E+01, -3.08459E-02, -6.23520E-01, 0.00000E+00
6, 5.76188E+01, -8.14608E+00, -3.16667E+01, 3.58505E-02, -6.34062E-01, -7.99931E-03
7, 5.76187E+01, -3.76585E+00, -3.16667E+01, 2.11491E-02, -6.16355E-01, -5.90041E-03
8, 5.76186E+01, 6.14391E-01, -3.16667E+01, 3.00160E-04, -6.14391E-01, -2.95919E-03
9, 5.76185E+01, 4.99463E+00, -3.16667E+01, -2.21346E-02, -6.09184E-01, 1.78712E-04
10, 5.76184E+01, 9.37487E+00, -3.16667E+01, -4.19855E-02, -6.21577E-01, 2.05673E-03
11, 5.92340E+01, -8.14608E+00, -3.16667E+01, 4.53434E-02, -6.31697E-01, -1.93808E-02
12, 5.92340E+01, -3.76585E+00, -3.16667E+01, 3.42386E-02, -6.09543E-01, -1.43212E-02
13, 5.92340E+01, 6.14391E-01, -3.16667E+01, 1.82749E-03, -6.14391E-01, -4.12106E-03
14, 5.92340E+01, 4.99463E+00, -3.16667E+01, -3.26573E-02, -6.00979E-01, 6.55952E-03
15, 5.92340E+01, 9.37487E+00, -3.16667E+01, -4.95333E-02, -6.16865E-01, 1.23762E-02
16, 5.92340E+01, -8.14608E+00, -3.33333E+01, 0.00000E+00, -6.35477E-01, 0.00000E+00
17, 5.92340E+01, -3.76585E+00, -3.33333E+01, 0.00000E+00, -6.11631E-01, 0.00000E+00
18, 5.92340E+01, 6.14391E-01, -3.33333E+01, 0.00000E+00, -6.14391E-01, 0.00000E+00
19, 5.92340E+01, 4.99463E+00, -3.33333E+01, 0.00000E+00, -6.03505E-01, 0.00000E+00
20, 5.92340E+01, 9.37487E+00, -3.33333E+01, 0.00000E+00, -6.21569E-01, 0.00000E+00
21, 5.76193E+01, -8.14608E+00, -3.00000E+01, 5.36080E-02, -6.30680E-01, -2.75564E-02
22, 5.76190E+01, -3.76585E+00, -3.00000E+01, 3.23891E-02, -6.17580E-01, -2.02059E-02
23, 5.76188E+01, 6.14391E-01, -3.00000E+01, 2.21065E-03, -6.14391E-01, -6.35716E-03
24, 5.76186E+01, 4.99463E+00, -3.00000E+01, -3.03725E-02, -6.10126E-01, 8.69544E-03
25, 5.76184E+01, 9.37487E+00, -3.00000E+01, -5.84002E-02, -6.17659E-01, 1.68592E-02
26, 5.92340E+01, -8.14608E+00, -3.00000E+01, 5.45307E-02, -6.24625E-01, -3.63654E-02
27, 5.92340E+01, -3.76585E+00, -3.00000E+01, 3.78340E-02, -6.09270E-01, -2.64230E-02
28, 5.92340E+01, 6.14391E-01, -3.00000E+01, 3.35636E-03, -6.14391E-01, -8.36647E-03
29, 5.92340E+01, 4.99463E+00, -3.00000E+01, -3.33777E-02, -6.00163E-01, 1.15229E-02
30, 5.92340E+01, 9.37487E+00, -3.00000E+01, -5.67378E-02, -6.08547E-01, 2.28604E-02
31, 5.76197E+01, -8.14608E+00, -2.83333E+01, 6.33178E-02, -6.32218E-01, -4.32396E-02
32, 5.76194E+01, -3.76585E+00, -2.83333E+01, 3.80432E-02, -6.19431E-01, -3.18837E-02
33, 5.76190E+01, 6.14391E-01, -2.83333E+01, 4.92472E-03, -6.14391E-01, -9.70470E-03
34, 5.76187E+01, 4.99463E+00, -2.83333E+01, -3.11725E-02, -6.11299E-01, 1.46373E-02
35, 5.76184E+01, 9.37487E+00, -2.83333E+01, -6.42098E-02, -6.18758E-01, 2.80227E-02
36, 5.92340E+01, -8.14608E+00, -2.83333E+01, 6.74039E-02, -6.25359E-01, -4.99642E-02
37, 5.92340E+01, -3.76585E+00, -2.83333E+01, 4.54435E-02, -6.09275E-01, -3.72484E-02
38, 5.92340E+01, 6.14391E-01, -2.83333E+01, 6.14585E-03, -6.14391E-01, -1.26052E-02
39, 5.92340E+01, 4.99463E+00, -2.83333E+01, -3.64149E-02, -5.99108E-01, 1.50165E-02
40, 5.92340E+01, 9.37487E+00, -2.83333E+01, -6.61930E-02, -6.08552E-01, 3.03991E-02
41, 5.76202E+01, -8.14608E+00, -2.66667E+01, 7.36213E-02, -6.36821E-01, -5.67728E-02
42, 5.76197E+01, -3.76585E+00, -2.66667E+01, 4.61323E-02, -6.23585E-01, -4.44571E-02
43, 5.76193E+01, 6.14391E-01, -2.66667E+01, 8.91858E-03, -6.14391E-01, -1.32019E-02
44, 5.76188E+01, 4.99463E+00, -2.66667E+01, -3.23491E-02, -6.14636E-01, 2.14279E-02
45, 5.76184E+01, 9.37487E+00, -2.66667E+01, -6.90577E-02, -6.23015E-01, 3.79131E-02
46, 5.92340E+01, -8.14608E+00, -2.66667E+01, 7.64247E-02, -6.28656E-01, -6.23155E-02
47, 5.92340E+01, -3.76585E+00, -2.66667E+01, 5.18741E-02, -6.12438E-01, -4.99405E-02
48, 5.92340E+01, 6.14391E-01, -2.66667E+01, 1.00263E-02, -6.14391E-01, -1.68869E-02
49, 5.92340E+01, 4.99463E+00, -2.66667E+01, -3.63020E-02, -6.01047E-01, 2.05843E-02
50, 5.92340E+01, 9.37487E+00, -2.66667E+01, -6.99402E-02, -6.11080E-01, 3.81208E-02
51, 5.76206E+01, -8.14608E+00, -2.50000E+01, 8.14136E-02, -6.42298E-01, -6.55281E-02
52, 5.76201E+01, -3.76585E+00, -2.50000E+01, 5.61740E-02, -6.31133E-01, -6.10978E-02
53, 5.76195E+01, 6.14391E-01, -2.50000E+01, 1.39959E-02, -6.14391E-01, -1.71455E-02
